Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request_date,Request_hour,Unmet_demand
1968,City,27,Trip Completed,12-07-2016 12:10,12-07-2016 12:49,12-07-2016 00:00,12,0
2088,Airport,27,Trip Completed,12-07-2016 15:51,12-07-2016 17:02,12-07-2016 00:00,15,0
2473,Airport,27,Trip Completed,12-07-2016 20:43,12-07-2016 21:20,12-07-2016 00:00,20,0
2869,Airport,27,Trip Completed,13-07-2016 05:50,13-07-2016 06:27,13-07-2016 00:00,5,0
3742,Airport,27,Trip Completed,13-07-2016 20:24,13-07-2016 20:48,13-07-2016 00:00,20,0
4440,Airport,27,Trip Completed,14-07-2016 08:26,14-07-2016 09:00,14-07-2016 00:00,8,0
5234,City,27,Trip Completed,14-07-2016 21:09,14-07-2016 21:52,14-07-2016 00:00,21,0
6354,Airport,27,Trip Completed,15-07-2016 18:59,15-07-2016 19:35,15-07-2016 00:00,18,0
6638,City,27,Trip Completed,15-07-2016 21:59,15-07-2016 23:13,15-07-2016 00:00,21,0
84,City,28,Trip Completed,11-07-2016 04:50,11-07-2016 05:26,11-07-2016 00:00,4,0
1199,City,28,Trip Completed,11-07-2016 21:17,11-07-2016 21:53,11-07-2016 00:00,21,0
1676,Airport,28,Trip Completed,12-07-2016 07:44,12-07-2016 08:40,12-07-2016 00:00,7,0
2774,City,28,Trip Completed,13-07-2016 04:33,13-07-2016 05:13,13-07-2016 00:00,4,0
3220,Airport,28,Trip Completed,13-07-2016 09:51,13-07-2016 10:24,13-07-2016 00:00,9,0
3718,Airport,28,Trip Completed,13-07-2016 19:56,13-07-2016 20:47,13-07-2016 00:00,19,0
4904,Airport,28,Trip Completed,14-07-2016 18:02,14-07-2016 18:58,14-07-2016 00:00,18,0
6527,Airport,28,Trip Completed,15-07-2016 20:54,15-07-2016 21:53,15-07-2016 00:00,20,0
6710,City,28,Trip Completed,15-07-2016 23:02,16-07-2016 00:12,15-07-2016 00:00,23,0
1584,Airport,29,Trip Completed,12-07-2016 06:26,12-07-2016 07:18,12-07-2016 00:00,6,0
1966,Airport,29,Trip Completed,12-07-2016 12:05,12-07-2016 13:12,12-07-2016 00:00,12,0
2827,City,29,Trip Completed,13-07-2016 05:18,13-07-2016 06:18,13-07-2016 00:00,5,0
2945,Airport,29,Trip Completed,13-07-2016 06:34,13-07-2016 07:28,13-07-2016 00:00,6,0
3365,City,29,Trip Completed,13-07-2016 13:47,13-07-2016 14:51,13-07-2016 00:00,13,0
3548,Airport,29,Trip Completed,13-07-2016 18:07,13-07-2016 19:12,13-07-2016 00:00,18,0
3753,City,29,Trip Completed,13-07-2016 20:30,13-07-2016 21:42,13-07-2016 00:00,20,0
4569,Airport,29,Trip Completed,14-07-2016 09:48,14-07-2016 10:49,14-07-2016 00:00,9,0
6309,Airport,29,Trip Completed,15-07-2016 18:29,15-07-2016 19:42,15-07-2016 00:00,18,0
6437,City,29,Trip Completed,15-07-2016 19:53,15-07-2016 20:26,15-07-2016 00:00,19,0
517,Airport,30,Trip Completed,11-07-2016 09:45,11-07-2016 10:24,11-07-2016 00:00,9,0
1406,Airport,30,Trip Completed,12-07-2016 03:02,12-07-2016 03:55,12-07-2016 00:00,3,0
1643,Airport,30,Trip Completed,12-07-2016 07:18,12-07-2016 08:10,12-07-2016 00:00,7,0
2108,Airport,30,Trip Completed,12-07-2016 16:14,12-07-2016 16:48,12-07-2016 00:00,16,0
2647,City,30,Trip Completed,12-07-2016 22:46,12-07-2016 23:18,12-07-2016 00:00,22,0
3129,City,30,Trip Completed,13-07-2016 08:41,13-07-2016 09:41,13-07-2016 00:00,8,0
3738,Airport,30,Trip Completed,13-07-2016 20:15,13-07-2016 20:55,13-07-2016 00:00,20,0
4422,Airport,30,Trip Completed,14-07-2016 08:13,14-07-2016 09:13,14-07-2016 00:00,8,0
4790,City,30,Trip Completed,14-07-2016 16:43,14-07-2016 17:56,14-07-2016 00:00,16,0
5496,City,30,Trip Completed,15-07-2016 04:59,15-07-2016 05:34,15-07-2016 00:00,4,0
6484,Airport,30,Trip Completed,15-07-2016 20:19,15-07-2016 21:01,15-07-2016 00:00,20,0
6731,Airport,30,Trip Completed,15-07-2016 23:23,16-07-2016 00:11,15-07-2016 00:00,23,0
629,Airport,31,Trip Completed,11-07-2016 12:14,11-07-2016 13:00,11-07-2016 00:00,12,0
745,Airport,31,Trip Completed,11-07-2016 15:48,11-07-2016 16:45,11-07-2016 00:00,15,0
1064,City,31,Trip Completed,11-07-2016 19:53,11-07-2016 20:31,11-07-2016 00:00,19,0
1886,Airport,31,Trip Completed,12-07-2016 10:10,12-07-2016 10:35,12-07-2016 00:00,10,0
5608,Airport,31,Trip Completed,15-07-2016 06:18,15-07-2016 07:07,15-07-2016 00:00,6,0
5877,City,31,Trip Completed,15-07-2016 09:37,15-07-2016 10:08,15-07-2016 00:00,9,0
6100,Airport,31,Trip Completed,15-07-2016 14:44,15-07-2016 15:41,15-07-2016 00:00,14,0
6659,Airport,31,Trip Completed,15-07-2016 22:15,15-07-2016 23:07,15-07-2016 00:00,22,0
2162,Airport,32,Trip Completed,12-07-2016 17:34,12-07-2016 18:33,12-07-2016 00:00,17,0
3294,Airport,32,Trip Completed,13-07-2016 11:23,13-07-2016 12:14,13-07-2016 00:00,11,0
3686,City,32,Trip Completed,13-07-2016 19:33,13-07-2016 20:34,13-07-2016 00:00,19,0
4784,City,32,Trip Completed,14-07-2016 16:41,14-07-2016 17:15,14-07-2016 00:00,16,0
5896,City,32,Trip Completed,15-07-2016 09:47,15-07-2016 10:32,15-07-2016 00:00,9,0
6190,City,32,Trip Completed,15-07-2016 17:11,15-07-2016 17:55,15-07-2016 00:00,17,0
6551,City,32,Trip Completed,15-07-2016 21:03,15-07-2016 22:17,15-07-2016 00:00,21,0
145,City,33,Trip Completed,11-07-2016 05:32,11-07-2016 06:37,11-07-2016 00:00,5,0
735,City,33,Trip Completed,11-07-2016 15:27,11-07-2016 16:32,11-07-2016 00:00,15,0
918,Airport,33,Trip Completed,11-07-2016 18:22,11-07-2016 19:04,11-07-2016 00:00,18,0
1478,City,33,Trip Completed,12-07-2016 05:16,12-07-2016 06:13,12-07-2016 00:00,5,0
1957,City,33,Trip Completed,12-07-2016 11:45,12-07-2016 12:55,12-07-2016 00:00,11,0
3097,City,33,Trip Completed,13-07-2016 08:15,13-07-2016 09:12,13-07-2016 00:00,8,0
3981,Airport,33,Trip Completed,13-07-2016 23:13,13-07-2016 23:38,13-07-2016 00:00,23,0
4175,City,33,Trip Completed,14-07-2016 05:11,14-07-2016 06:15,14-07-2016 00:00,5,0
6237,City,33,Trip Completed,15-07-2016 17:50,15-07-2016 18:49,15-07-2016 00:00,17,0
738,City,34,Trip Completed,11-07-2016 15:30,11-07-2016 16:44,11-07-2016 00:00,15,0
2731,City,34,Trip Completed,13-07-2016 02:38,13-07-2016 03:16,13-07-2016 00:00,2,0
2863,Airport,34,Trip Completed,13-07-2016 05:46,13-07-2016 06:22,13-07-2016 00:00,5,0
3528,Airport,34,Trip Completed,13-07-2016 17:50,13-07-2016 18:17,13-07-2016 00:00,17,0
4653,City,34,Trip Completed,14-07-2016 11:58,14-07-2016 12:55,14-07-2016 00:00,11,0
5042,City,34,Trip Completed,14-07-2016 19:21,14-07-2016 20:05,14-07-2016 00:00,19,0
360,Airport,35,Trip Completed,11-07-2016 08:02,11-07-2016 09:05,11-07-2016 00:00,8,0
771,Airport,35,Trip Completed,11-07-2016 16:19,11-07-2016 17:34,11-07-2016 00:00,16,0
1274,City,35,Trip Completed,11-07-2016 22:01,11-07-2016 23:21,11-07-2016 00:00,22,0
1501,City,35,Trip Completed,12-07-2016 05:41,12-07-2016 06:47,12-07-2016 00:00,5,0
1972,City,35,Trip Completed,12-07-2016 12:22,12-07-2016 12:43,12-07-2016 00:00,12,0
2871,City,35,Trip Completed,13-07-2016 05:53,13-07-2016 07:00,13-07-2016 00:00,5,0
3395,City,35,Trip Completed,13-07-2016 14:52,13-07-2016 15:33,13-07-2016 00:00,14,0
3572,City,35,Trip Completed,13-07-2016 18:25,13-07-2016 19:31,13-07-2016 00:00,18,0
4118,Airport,35,Trip Completed,14-07-2016 04:28,14-07-2016 05:26,14-07-2016 00:00,4,0
4739,City,35,Trip Completed,14-07-2016 14:52,14-07-2016 15:37,14-07-2016 00:00,14,0
6556,City,35,Trip Completed,15-07-2016 21:09,15-07-2016 21:38,15-07-2016 00:00,21,0
6677,Airport,35,Trip Completed,15-07-2016 22:29,15-07-2016 23:22,15-07-2016 00:00,22,0
1104,Airport,36,Trip Completed,11-07-2016 20:17,11-07-2016 21:20,11-07-2016 00:00,20,0
1596,Airport,36,Trip Completed,12-07-2016 06:39,12-07-2016 07:30,12-07-2016 00:00,6,0
1835,Airport,36,Trip Completed,12-07-2016 09:35,12-07-2016 10:30,12-07-2016 00:00,9,0
2110,Airport,36,Trip Completed,12-07-2016 16:19,12-07-2016 17:12,12-07-2016 00:00,16,0
2759,Airport,36,Trip Completed,13-07-2016 03:50,13-07-2016 04:33,13-07-2016 00:00,3,0
3010,Airport,36,Trip Completed,13-07-2016 07:26,13-07-2016 08:40,13-07-2016 00:00,7,0
3403,City,36,Trip Completed,13-07-2016 15:16,13-07-2016 15:45,13-07-2016 00:00,15,0
3856,Airport,36,Trip Completed,13-07-2016 21:34,13-07-2016 22:26,13-07-2016 00:00,21,0
4472,City,36,Trip Completed,14-07-2016 08:39,14-07-2016 09:55,14-07-2016 00:00,8,0
5199,City,36,Trip Completed,14-07-2016 20:50,14-07-2016 21:57,14-07-2016 00:00,20,0
5612,City,36,Trip Completed,15-07-2016 06:15,15-07-2016 07:17,15-07-2016 00:00,6,0
6614,Airport,36,Trip Completed,15-07-2016 21:40,15-07-2016 22:56,15-07-2016 00:00,21,0
191,Airport,37,Trip Completed,11-07-2016 05:55,11-07-2016 06:45,11-07-2016 00:00,5,0
333,City,37,Trip Completed,11-07-2016 07:43,11-07-2016 08:53,11-07-2016 00:00,7,0
488,Airport,37,Trip Completed,11-07-2016 09:35,11-07-2016 10:20,11-07-2016 00:00,9,0
1780,City,37,Trip Completed,12-07-2016 08:58,12-07-2016 09:45,12-07-2016 00:00,8,0
2235,Airport,37,Trip Completed,12-07-2016 18:12,12-07-2016 19:14,12-07-2016 00:00,18,0
2516,City,37,Trip Completed,12-07-2016 21:05,12-07-2016 22:18,12-07-2016 00:00,21,0
4209,City,37,Trip Completed,14-07-2016 05:37,14-07-2016 06:42,14-07-2016 00:00,5,0
4726,City,37,Trip Completed,14-07-2016 13:52,14-07-2016 15:04,14-07-2016 00:00,13,0
5088,Airport,37,Trip Completed,14-07-2016 19:52,14-07-2016 21:06,14-07-2016 00:00,19,0
5352,Airport,37,Trip Completed,14-07-2016 23:01,14-07-2016 23:45,14-07-2016 00:00,23,0
6024,Airport,37,Trip Completed,15-07-2016 12:43,15-07-2016 13:55,15-07-2016 00:00,12,0
6196,Airport,37,Trip Completed,15-07-2016 17:19,15-07-2016 18:03,15-07-2016 00:00,17,0
6297,City,37,Trip Completed,15-07-2016 18:21,15-07-2016 18:57,15-07-2016 00:00,18,0
125,City,38,Trip Completed,11-07-2016 05:12,11-07-2016 06:17,11-07-2016 00:00,5,0
1611,City,38,Trip Completed,12-07-2016 06:49,12-07-2016 07:44,12-07-2016 00:00,6,0
1814,City,38,Trip Completed,12-07-2016 09:19,12-07-2016 09:59,12-07-2016 00:00,9,0
3088,City,38,Trip Completed,13-07-2016 08:12,13-07-2016 09:01,13-07-2016 00:00,8,0
3384,Airport,38,Trip Completed,13-07-2016 14:40,13-07-2016 15:34,13-07-2016 00:00,14,0
4218,Airport,38,Trip Completed,14-07-2016 05:38,14-07-2016 06:24,14-07-2016 00:00,5,0
5757,City,38,Trip Completed,15-07-2016 08:12,15-07-2016 09:17,15-07-2016 00:00,8,0
5958,Airport,38,Trip Completed,15-07-2016 10:48,15-07-2016 11:49,15-07-2016 00:00,10,0
6314,City,38,Trip Completed,15-07-2016 18:31,15-07-2016 19:30,15-07-2016 00:00,18,0
249,City,39,Trip Completed,11-07-2016 06:31,11-07-2016 07:14,11-07-2016 00:00,6,0
728,City,39,Trip Completed,11-07-2016 15:05,11-07-2016 16:09,11-07-2016 00:00,15,0
3042,City,39,Trip Completed,13-07-2016 07:38,13-07-2016 08:32,13-07-2016 00:00,7,0
3620,City,39,Trip Completed,13-07-2016 18:54,13-07-2016 20:08,13-07-2016 00:00,18,0
4276,City,39,Trip Completed,14-07-2016 06:22,14-07-2016 07:23,14-07-2016 00:00,6,0
4735,City,39,Trip Completed,14-07-2016 14:43,14-07-2016 15:51,14-07-2016 00:00,14,0
1353,Airport,40,Trip Completed,11-07-2016 23:51,12-07-2016 00:34,11-07-2016 00:00,23,0
1568,City,40,Trip Completed,12-07-2016 06:18,12-07-2016 06:52,12-07-2016 00:00,6,0
2465,City,40,Trip Completed,12-07-2016 20:38,12-07-2016 21:37,12-07-2016 00:00,20,0
3688,City,40,Trip Completed,13-07-2016 19:39,13-07-2016 20:40,13-07-2016 00:00,19,0
4727,City,40,Trip Completed,14-07-2016 14:06,14-07-2016 15:02,14-07-2016 00:00,14,0
5348,City,40,Trip Completed,14-07-2016 22:50,14-07-2016 23:45,14-07-2016 00:00,22,0
6537,Airport,40,Trip Completed,15-07-2016 20:52,15-07-2016 22:03,15-07-2016 00:00,20,0
1941,Airport,41,Trip Completed,12-07-2016 11:29,12-07-2016 12:09,12-07-2016 00:00,11,0
3766,Airport,41,Trip Completed,13-07-2016 20:33,13-07-2016 21:24,13-07-2016 00:00,20,0
4243,Airport,41,Trip Completed,14-07-2016 06:02,14-07-2016 06:37,14-07-2016 00:00,6,0
4717,Airport,41,Trip Completed,14-07-2016 13:42,14-07-2016 14:36,14-07-2016 00:00,13,0
5682,City,41,Trip Completed,15-07-2016 07:16,15-07-2016 08:24,15-07-2016 00:00,7,0
6343,City,41,Trip Completed,15-07-2016 18:44,15-07-2016 19:21,15-07-2016 00:00,18,0
6726,Airport,41,Trip Completed,15-07-2016 23:22,16-07-2016 00:12,15-07-2016 00:00,23,0
238,City,42,Trip Completed,11-07-2016 06:27,11-07-2016 07:15,11-07-2016 00:00,6,0
2624,City,42,Trip Completed,12-07-2016 22:16,12-07-2016 23:17,12-07-2016 00:00,22,0
2787,City,42,Trip Completed,13-07-2016 04:54,13-07-2016 05:29,13-07-2016 00:00,4,0
3992,City,42,Trip Completed,13-07-2016 23:24,14-07-2016 00:04,13-07-2016 00:00,23,0
4974,City,42,Trip Completed,14-07-2016 18:44,14-07-2016 19:16,14-07-2016 00:00,18,0
5478,Airport,42,Trip Completed,15-07-2016 04:43,15-07-2016 05:44,15-07-2016 00:00,4,0
5641,City,42,Trip Completed,15-07-2016 06:46,15-07-2016 07:16,15-07-2016 00:00,6,0
128,City,43,Trip Completed,11-07-2016 05:12,11-07-2016 05:48,11-07-2016 00:00,5,0
627,City,43,Trip Completed,11-07-2016 12:12,11-07-2016 13:10,11-07-2016 00:00,12,0
1766,Airport,43,Trip Completed,12-07-2016 08:45,12-07-2016 09:52,12-07-2016 00:00,8,0
2089,City,43,Trip Completed,12-07-2016 15:49,12-07-2016 16:32,12-07-2016 00:00,15,0
3565,City,43,Trip Completed,13-07-2016 18:13,13-07-2016 18:50,13-07-2016 00:00,18,0
3954,Airport,43,Trip Completed,13-07-2016 22:43,14-07-2016 00:03,13-07-2016 00:00,22,0
4204,City,43,Trip Completed,14-07-2016 05:36,14-07-2016 06:23,14-07-2016 00:00,5,0
4651,City,43,Trip Completed,14-07-2016 11:54,14-07-2016 12:47,14-07-2016 00:00,11,0
5814,City,43,Trip Completed,15-07-2016 08:43,15-07-2016 09:55,15-07-2016 00:00,8,0
6062,City,43,Trip Completed,15-07-2016 13:48,15-07-2016 14:51,15-07-2016 00:00,13,0
118,Airport,44,Trip Completed,11-07-2016 05:11,11-07-2016 05:52,11-07-2016 00:00,5,0
339,Airport,44,Trip Completed,11-07-2016 07:49,11-07-2016 08:45,11-07-2016 00:00,7,0
766,City,44,Trip Completed,11-07-2016 16:23,11-07-2016 17:27,11-07-2016 00:00,16,0
1133,Airport,44,Trip Completed,11-07-2016 20:27,11-07-2016 21:31,11-07-2016 00:00,20,0
2458,City,44,Trip Completed,12-07-2016 20:33,12-07-2016 21:33,12-07-2016 00:00,20,0
3060,Airport,44,Trip Completed,13-07-2016 07:56,13-07-2016 09:12,13-07-2016 00:00,7,0
3653,City,44,Trip Completed,13-07-2016 19:18,13-07-2016 19:51,13-07-2016 00:00,19,0
4321,City,44,Trip Completed,14-07-2016 06:56,14-07-2016 07:47,14-07-2016 00:00,6,0
5672,Airport,44,Trip Completed,15-07-2016 07:07,15-07-2016 07:59,15-07-2016 00:00,7,0
1698,City,45,Trip Completed,12-07-2016 07:56,12-07-2016 08:56,12-07-2016 00:00,7,0
2098,City,45,Trip Completed,12-07-2016 16:12,12-07-2016 16:42,12-07-2016 00:00,16,0
2733,City,45,Trip Completed,13-07-2016 02:37,13-07-2016 03:45,13-07-2016 00:00,2,0
2917,Airport,45,Trip Completed,13-07-2016 06:21,13-07-2016 06:53,13-07-2016 00:00,6,0
3151,Airport,45,Trip Completed,13-07-2016 09:00,13-07-2016 09:38,13-07-2016 00:00,9,0
3358,City,45,Trip Completed,13-07-2016 13:30,13-07-2016 14:38,13-07-2016 00:00,13,0
5435,City,45,Trip Completed,15-07-2016 02:52,15-07-2016 03:43,15-07-2016 00:00,2,0
5717,Airport,45,Trip Completed,15-07-2016 07:41,15-07-2016 08:24,15-07-2016 00:00,7,0
635,Airport,46,Trip Completed,11-07-2016 12:25,11-07-2016 13:29,11-07-2016 00:00,12,0
1275,Airport,46,Trip Completed,11-07-2016 22:05,11-07-2016 23:02,11-07-2016 00:00,22,0
1562,Airport,46,Trip Completed,12-07-2016 06:16,12-07-2016 07:15,12-07-2016 00:00,6,0
2908,Airport,46,Trip Completed,13-07-2016 06:14,13-07-2016 07:17,13-07-2016 00:00,6,0
3414,City,46,Trip Completed,13-07-2016 15:28,13-07-2016 16:44,13-07-2016 00:00,15,0
3638,Airport,46,Trip Completed,13-07-2016 19:09,13-07-2016 19:58,13-07-2016 00:00,19,0
5132,Airport,46,Trip Completed,14-07-2016 20:11,14-07-2016 20:40,14-07-2016 00:00,20,0
5422,City,46,Trip Completed,15-07-2016 02:09,15-07-2016 03:09,15-07-2016 00:00,2,0
5724,City,46,Trip Completed,15-07-2016 07:40,15-07-2016 08:48,15-07-2016 00:00,7,0
6026,Airport,46,Trip Completed,15-07-2016 12:50,15-07-2016 13:35,15-07-2016 00:00,12,0
6416,City,46,Trip Completed,15-07-2016 19:42,15-07-2016 20:27,15-07-2016 00:00,19,0
995,Airport,47,Trip Completed,11-07-2016 19:11,11-07-2016 19:33,11-07-2016 00:00,19,0
1771,City,47,Trip Completed,12-07-2016 08:56,12-07-2016 09:27,12-07-2016 00:00,8,0
2729,Airport,47,Trip Completed,13-07-2016 02:36,13-07-2016 03:03,13-07-2016 00:00,2,0
3416,City,47,Trip Completed,13-07-2016 15:31,13-07-2016 16:06,13-07-2016 00:00,15,0
4286,City,47,Trip Completed,14-07-2016 06:35,14-07-2016 07:35,14-07-2016 00:00,6,0
5012,Airport,47,Trip Completed,14-07-2016 18:59,14-07-2016 20:05,14-07-2016 00:00,18,0
6761,Airport,47,Trip Completed,15-07-2016 00:05,15-07-2016 00:47,15-07-2016 00:00,0,0
5638,City,47,Trip Completed,15-07-2016 06:40,15-07-2016 07:18,15-07-2016 00:00,6,0
6191,Airport,47,Trip Completed,15-07-2016 17:17,15-07-2016 18:16,15-07-2016 00:00,17,0
443,City,48,Trip Completed,11-07-2016 09:05,11-07-2016 09:45,11-07-2016 00:00,9,0
1299,City,48,Trip Completed,11-07-2016 22:22,11-07-2016 23:06,11-07-2016 00:00,22,0
1637,Airport,48,Trip Completed,12-07-2016 07:09,12-07-2016 08:15,12-07-2016 00:00,7,0
2099,Airport,48,Trip Completed,12-07-2016 16:03,12-07-2016 17:16,12-07-2016 00:00,16,0
2349,Airport,48,Trip Completed,12-07-2016 19:22,12-07-2016 20:07,12-07-2016 00:00,19,0
3081,City,48,Trip Completed,13-07-2016 08:10,13-07-2016 08:47,13-07-2016 00:00,8,0
3555,Airport,48,Trip Completed,13-07-2016 18:08,13-07-2016 19:07,13-07-2016 00:00,18,0
3798,City,48,Trip Completed,13-07-2016 20:55,13-07-2016 21:41,13-07-2016 00:00,20,0
3982,Airport,48,Trip Completed,13-07-2016 23:16,14-07-2016 00:34,13-07-2016 00:00,23,0
4082,Airport,48,Trip Completed,14-07-2016 02:37,14-07-2016 03:23,14-07-2016 00:00,2,0
4672,City,48,Trip Completed,14-07-2016 12:36,14-07-2016 13:47,14-07-2016 00:00,12,0
4937,City,48,Trip Completed,14-07-2016 18:22,14-07-2016 19:14,14-07-2016 00:00,18,0
5594,Airport,48,Trip Completed,15-07-2016 06:05,15-07-2016 07:02,15-07-2016 00:00,6,0
540,City,49,Trip Completed,11-07-2016 09:56,11-07-2016 10:52,11-07-2016 00:00,9,0
1533,City,49,Trip Completed,12-07-2016 05:56,12-07-2016 06:32,12-07-2016 00:00,5,0
2359,City,49,Trip Completed,12-07-2016 19:31,12-07-2016 20:28,12-07-2016 00:00,19,0
2603,City,49,Trip Completed,12-07-2016 22:00,12-07-2016 22:51,12-07-2016 00:00,22,0
2965,Airport,49,Trip Completed,13-07-2016 06:56,13-07-2016 07:25,13-07-2016 00:00,6,0
4002,City,49,Trip Completed,13-07-2016 23:39,14-07-2016 00:50,13-07-2016 00:00,23,0
4364,Airport,49,Trip Completed,14-07-2016 07:26,14-07-2016 08:07,14-07-2016 00:00,7,0
4614,Airport,49,Trip Completed,14-07-2016 10:51,14-07-2016 11:28,14-07-2016 00:00,10,0
5235,Airport,49,Trip Completed,14-07-2016 21:08,14-07-2016 22:00,14-07-2016 00:00,21,0
5979,Airport,49,Trip Completed,15-07-2016 11:35,15-07-2016 12:11,15-07-2016 00:00,11,0
6145,Airport,49,Trip Completed,15-07-2016 16:08,15-07-2016 17:20,15-07-2016 00:00,16,0
6363,Airport,49,Trip Completed,15-07-2016 19:07,15-07-2016 19:46,15-07-2016 00:00,19,0
2481,City,50,Trip Completed,12-07-2016 20:40,12-07-2016 21:37,12-07-2016 00:00,20,0
3328,Airport,50,Trip Completed,13-07-2016 12:28,13-07-2016 13:10,13-07-2016 00:00,12,0
3908,Airport,50,Trip Completed,13-07-2016 22:07,13-07-2016 23:15,13-07-2016 00:00,22,0
4416,City,50,Trip Completed,14-07-2016 08:12,14-07-2016 09:08,14-07-2016 00:00,8,0
4966,Airport,50,Trip Completed,14-07-2016 18:35,14-07-2016 19:19,14-07-2016 00:00,18,0
5243,City,50,Trip Completed,14-07-2016 21:12,14-07-2016 22:15,14-07-2016 00:00,21,0
5697,City,50,Trip Completed,15-07-2016 07:32,15-07-2016 08:12,15-07-2016 00:00,7,0
5864,Airport,50,Trip Completed,15-07-2016 09:22,15-07-2016 10:18,15-07-2016 00:00,9,0
6530,Airport,50,Trip Completed,15-07-2016 20:51,15-07-2016 21:30,15-07-2016 00:00,20,0
686,City,51,Trip Completed,11-07-2016 13:44,11-07-2016 14:30,11-07-2016 00:00,13,0
777,Airport,51,Trip Completed,11-07-2016 16:41,11-07-2016 17:32,11-07-2016 00:00,16,0
1455,Airport,51,Trip Completed,12-07-2016 04:56,12-07-2016 05:27,12-07-2016 00:00,4,0
1906,Airport,51,Trip Completed,12-07-2016 10:38,12-07-2016 11:22,12-07-2016 00:00,10,0
2432,Airport,51,Trip Completed,12-07-2016 20:15,12-07-2016 20:59,12-07-2016 00:00,20,0
2977,Airport,51,Trip Completed,13-07-2016 06:52,13-07-2016 07:47,13-07-2016 00:00,6,0
3964,City,51,Trip Completed,13-07-2016 22:53,13-07-2016 23:34,13-07-2016 00:00,22,0
4182,Airport,51,Trip Completed,14-07-2016 05:24,14-07-2016 06:24,14-07-2016 00:00,5,0
4679,City,51,Trip Completed,14-07-2016 12:44,14-07-2016 13:39,14-07-2016 00:00,12,0
4997,City,51,Trip Completed,14-07-2016 18:57,14-07-2016 19:41,14-07-2016 00:00,18,0
5600,City,51,Trip Completed,15-07-2016 06:09,15-07-2016 07:12,15-07-2016 00:00,6,0
5910,Airport,51,Trip Completed,15-07-2016 10:00,15-07-2016 10:52,15-07-2016 00:00,10,0
6597,Airport,51,Trip Completed,15-07-2016 21:35,15-07-2016 22:21,15-07-2016 00:00,21,0
64,City,52,Trip Completed,11-07-2016 04:16,11-07-2016 05:28,11-07-2016 00:00,4,0
687,Airport,52,Trip Completed,11-07-2016 13:41,11-07-2016 14:25,11-07-2016 00:00,13,0
1625,City,52,Trip Completed,12-07-2016 07:01,12-07-2016 07:49,12-07-2016 00:00,7,0
1958,Airport,52,Trip Completed,12-07-2016 11:41,12-07-2016 12:35,12-07-2016 00:00,11,0
2160,Airport,52,Trip Completed,12-07-2016 17:32,12-07-2016 18:07,12-07-2016 00:00,17,0
2517,Airport,52,Trip Completed,12-07-2016 21:04,12-07-2016 22:20,12-07-2016 00:00,21,0
2894,City,52,Trip Completed,13-07-2016 06:01,13-07-2016 07:13,13-07-2016 00:00,6,0
3739,Airport,52,Trip Completed,13-07-2016 20:21,13-07-2016 21:06,13-07-2016 00:00,20,0
4737,City,52,Trip Completed,14-07-2016 14:37,14-07-2016 15:47,14-07-2016 00:00,14,0
5064,Airport,52,Trip Completed,14-07-2016 19:28,14-07-2016 20:34,14-07-2016 00:00,19,0
313,City,53,Trip Completed,11-07-2016 07:26,11-07-2016 08:35,11-07-2016 00:00,7,0
2107,City,53,Trip Completed,12-07-2016 16:18,12-07-2016 17:14,12-07-2016 00:00,16,0
2819,City,53,Trip Completed,13-07-2016 05:12,13-07-2016 06:23,13-07-2016 00:00,5,0
2932,Airport,53,Trip Completed,13-07-2016 06:28,13-07-2016 07:11,13-07-2016 00:00,6,0
3593,City,53,Trip Completed,13-07-2016 18:34,13-07-2016 19:27,13-07-2016 00:00,18,0
4760,City,53,Trip Completed,14-07-2016 15:19,14-07-2016 16:37,14-07-2016 00:00,15,0
6681,Airport,53,Trip Completed,15-07-2016 22:32,15-07-2016 23:34,15-07-2016 00:00,22,0
234,City,54,Trip Completed,11-07-2016 06:27,11-07-2016 07:23,11-07-2016 00:00,6,0
425,Airport,54,Trip Completed,11-07-2016 08:48,11-07-2016 09:34,11-07-2016 00:00,8,0
